YEAR BUILT,PROPERTY TYPE,LATITUDE,LONGITUDE,COSMETIC,HIGH,MODERATE,OVERALL
1969,PRIVATE,43.78732482,-79.350960418,3,2.9,2.9,96
1970,PRIVATE,43.7654302303,-79.3443358391,3,2.9,2.8,96
1970,PRIVATE,43.752378601,-79.360756664,2.8,2.9,2.8,96
1970,PRIVATE,43.765752783,-79.380070251,2.9,2.9,2.9,96
1970,PRIVATE,43.777312321,-79.321766948,2.7,2.9,2.8,96
1970,PRIVATE,43.6433287042,-79.4525126324,3,2.9,2.9,96
1970,PRIVATE,43.792827996,-79.441654119,2.9,2.9,3,96
1970,PRIVATE,43.7814235784,-79.3473574848,2.9,2.9,2.8,96
1970,PRIVATE,43.698778363,-79.391193578,2.9,2.9,2.8,96
1970,PRIVATE,43.652443491,-79.570433321,2.8,2.9,2.9,96
1970,PRIVATE,43.782270984,-79.352924184,2.9,2.9,2.8,96
1970,PRIVATE,43.698770215,-79.392211027,3,2.9,2.9,96
1970,PRIVATE,43.7888747395,-79.4489791313,2.9,2.9,2.8,96
1970,PRIVATE,43.7888747395,-79.4489791313,2.9,2.9,2.8,96
1971,PRIVATE,43.746959357,-79.513143818,2.5,3,2.8,96
1971,PRIVATE,43.743272872,-79.594128105,2.9,2.9,2.8,96
1972,TCHC,43.7420099966,-79.5008716177,3,2.9,2.9,96
1972,PRIVATE,43.712248415,-79.395183727,2.9,2.8,2.9,96
1973,PRIVATE,43.647102911,-79.526466446,2.8,2.9,2.7,96
1973,PRIVATE,43.656888484,-79.465364295,2.9,2.9,2.8,96
1974,TCHC,43.768124338,-79.415525902,2.9,3,2.7,96
1974,PRIVATE,43.7949706591,-79.3170591991,3,2.9,2.9,96
1974,PRIVATE,43.794252697,-79.3168863935,2.9,2.9,2.8,96
1974,TCHC,43.701879441,-79.441477074,2.9,2.9,2.7,96
1974,PRIVATE,43.769263441,-79.522810626,2.9,2.9,2.8,96
1974,PRIVATE,43.677126323,-79.556808045,3,2.9,2.9,96
1975,PRIVATE,43.667643942,-79.383679432,2.8,2.9,2.9,96
1975,PRIVATE,43.8046874624,-79.1658225399,3,2.9,2.9,96
1975,TCHC,43.7820250882,-79.291608709,2.6,2.9,2.8,96
1975,PRIVATE,43.682302793,-79.418485676,3,3,2.7,96
1976,PRIVATE,43.736752064,-79.2186571,2.7,2.9,2.8,96
1977,PRIVATE,43.667772301,-79.389524395,2.8,2.9,2.8,96
1977,PRIVATE,43.648131117,-79.523757261,2.9,2.9,2.8,96
1977,PRIVATE,43.634755045,-79.435435459,3,2.9,2.8,96
1977,PRIVATE,43.7385153084,-79.4915401712,2.9,2.9,2.8,96
1978,TCHC,43.6763304427,-79.3597559522,3,2.8,2.9,96
1979,PRIVATE,43.704482454,-79.498434982,3,2.9,2.9,96
1982,SOCIAL HOUSING,43.788338908,-79.240127698,2.7,3,2.7,96
1983,TCHC,43.708836705,-79.389851203,2.8,2.8,2.9,96
1986,PRIVATE,43.79254847,-79.39077874,2.4,2.9,2.9,96
1986,SOCIAL HOUSING,43.6858944242,-79.4926003199,2.9,2.9,2.9,96
1986,TCHC,43.775962656,-79.415219195,2.7,2.7,2.8,96
1990,SOCIAL HOUSING,43.654209664,-79.459398889,2.8,2.9,2.8,96
1991,SOCIAL HOUSING,43.7546186553,-79.2171707539,2.7,2.9,2.8,96
1992,SOCIAL HOUSING,43.665100576,-79.461595606,2.7,3,2.7,96
1992,TCHC,43.718487778,-79.429895751,3,2.8,2.9,96
1992,SOCIAL HOUSING,43.639805704,-79.434352266,2.9,2.9,2.9,96
1992,PRIVATE,43.662740116,-79.417400109,2.9,2.9,2.8,96
1993,SOCIAL HOUSING,43.648021678,-79.372388005,2.9,2.8,2.9,96
1994,SOCIAL HOUSING,43.702657978,-79.297997207,3,2.9,2.8,96
1999,PRIVATE,43.698094964,-79.388000701,2.4,2.9,2.8,96
2002,SOCIAL HOUSING,43.677485169,-79.320862391,3,2.8,3,96
2005,SOCIAL HOUSING,43.658372351,-79.367849536,3,2.9,3,96
2005,PRIVATE,43.72220914,-79.413411185,2.9,2.9,2.9,96
2008,PRIVATE,43.71127211,-79.394418315,2.8,2.9,2.8,96
2008,PRIVATE,43.71127211,-79.394418315,2.9,2.9,2.8,96
2010,PRIVATE,43.775389788,-79.343955146,3,2.9,2.8,96
2017,PRIVATE,43.668109286,-79.390826378,2.9,2.9,2.9,96
2019,PRIVATE,43.709314834,-79.399752855,3,3,2.7,96
2024,TCHC,43.736242234,-79.254212801,2.9,2.9,2.8,96
1900,PRIVATE,43.68215,-79.422013403,2.8,2.8,3,97
1909,PRIVATE,43.664610347,-79.382107604,3,2.9,3,97
1918,TCHC,43.641967267,-79.434826393,2.9,3,2.8,97
1928,PRIVATE,43.66541625,-79.37835478,3,2.8,3,97
1929,PRIVATE,43.683582922,-79.400753772,2.8,2.9,2.9,97
1929,PRIVATE,43.722171766,-79.401953977,3,2.9,2.9,97
1929,PRIVATE,43.72288403,-79.402091983,3,2.9,2.9,97
1932,PRIVATE,43.674568931,-79.279856653,2.8,2.9,2.9,97
1945,PRIVATE,43.758599533,-79.405110246,3,3,2.8,97
1948,PRIVATE,43.671964764,-79.374579123,2.9,2.9,2.8,97
1950,PRIVATE,43.652601481,-79.525645179,2.8,2.8,3,97
1950,PRIVATE,43.741405449,-79.421193753,2.9,2.9,2.8,97
1950,PRIVATE,43.652203577,-79.525983776,2.8,2.8,3,97
1950,PRIVATE,43.652394933,-79.525845839,2.8,2.8,3,97
1950,PRIVATE,43.7302657886,-79.4369391147,2.8,2.9,3,97
1950,PRIVATE,43.69155501,-79.470080451,2.8,2.8,3,97
1952,PRIVATE,43.7019615716,-79.4227024565,2.8,2.9,2.9,97
1952,PRIVATE,43.6101831739,-79.4899009077,3,2.8,3,97
1953,PRIVATE,43.63944932,-79.491942098,2.9,2.9,2.9,97
1953,TCHC,43.6391465077,-79.4377377181,3,2.9,2.9,97
1953,PRIVATE,43.729013064,-79.480915648,2.7,2.9,2.8,97
1954,PRIVATE,43.7180269,-79.401034541,2.8,2.9,2.9,97
1954,PRIVATE,43.6897018875,-79.3561857803,3,2.9,2.9,97
1955,PRIVATE,43.7284796451,-79.3050102685,2.8,2.9,2.9,97
1955,PRIVATE,43.69086838,-79.343018227,3,2.9,2.9,97
1955,PRIVATE,43.602829706,-79.494437632,3,2.9,2.9,97
1955,PRIVATE,43.694335654,-79.397560276,2.8,2.9,2.9,97
1957,PRIVATE,43.681900098,-79.405861723,2.8,2.9,3,97
1957,PRIVATE,43.726185855,-79.402998395,3,2.9,2.9,97
1957,PRIVATE,43.726389083,-79.403108426,3,2.9,2.9,97
1958,PRIVATE,43.6645208541,-79.4910119688,2.8,2.9,2.9,97
1958,PRIVATE,43.6386262832,-79.4911761302,3,2.9,2.9,97
1958,PRIVATE,43.6645208541,-79.4910119688,2.8,2.9,2.9,97
1958,PRIVATE,43.729457074,-79.459904132,3,2.8,2.9,97
1958,PRIVATE,43.601120886,-79.515197379,3,2.8,3,97
1958,PRIVATE,43.638800831,-79.489545825,2.6,2.8,3,97
1958,PRIVATE,43.726271603,-79.431876054,3,2.9,2.9,97
1958,PRIVATE,43.739765597,-79.244887237,2.9,2.9,2.9,97
1958,PRIVATE,43.777210679,-79.405686933,3,2.9,2.9,97
1959,PRIVATE,43.618336784,-79.485788392,2.8,2.9,2.9,97
1959,PRIVATE,43.775246245,-79.4428772024,3,2.9,2.9,97
1959,PRIVATE,43.7362179741,-79.3411712705,3,2.9,2.9,97
1960,PRIVATE,43.63895127,-79.48729016,3,2.9,2.9,97
1960,PRIVATE,43.7009946331,-79.4402809991,3,2.9,2.9,97
1960,PRIVATE,43.702723265,-79.346460946,3,2.9,3,97
1960,PRIVATE,43.639823941,-79.451749578,3,2.9,3,97
1960,PRIVATE,43.7401259268,-79.2429318294,3,2.9,2.9,97
1960,PRIVATE,43.7009028087,-79.449149194,2.9,3,2.8,97
1960,PRIVATE,43.7607401,-79.217109745,2.9,2.9,2.8,97
1960,PRIVATE,43.7306713451,-79.4374893371,3,2.9,2.9,97
1960,PRIVATE,43.703192937,-79.345826909,2.8,2.9,2.8,97
1960,PRIVATE,43.730088232,-79.274600978,2.7,2.9,2.8,97
1960,PRIVATE,43.60920195,-79.546207508,3,2.9,2.9,97
1960,PRIVATE,43.70367616,-79.34199009,2.9,2.9,2.9,97
1960,PRIVATE,43.6382736068,-79.4368190607,2.7,2.9,3,97
1960,PRIVATE,43.723795699,-79.431332706,2.8,2.9,3,97
1961,PRIVATE,43.7553047616,-79.436948304,2.8,2.8,3,97
1961,PRIVATE,43.6986462208,-79.4772084771,2.9,2.9,2.7,97
1962,PRIVATE,43.733390855,-79.347625086,3,2.9,2.9,97
1962,PRIVATE,43.7414398255,-79.3292349773,2.5,2.9,2.8,97
1962,PRIVATE,43.7604077056,-79.3211498347,3,2.9,3,97
1962,PRIVATE,43.709092255,-79.385527223,2.8,3,2.9,97
1962,PRIVATE,43.7433508938,-79.3059187753,2.7,2.9,2.9,97
1963,PRIVATE,43.637062798,-79.427961339,3,2.9,3,97
1963,PRIVATE,43.588267807,-79.542809505,2.8,2.9,2.9,97
1964,PRIVATE,43.637143478,-79.427088197,3,2.9,2.9,97
1964,PRIVATE,43.718214997,-79.554702859,3,3,2.8,97
1964,PRIVATE,43.6861001378,-79.2821331164,2.9,2.9,2.9,97
1965,PRIVATE,43.7399757697,-79.2395009689,3,2.8,2.9,97
1965,PRIVATE,43.752982924,-79.40413326,3,2.9,2.9,97
1965,PRIVATE,43.752216385,-79.403419494,3,2.9,2.9,97
1965,PRIVATE,43.6891288,-79.351899032,2.9,3,2.8,97
1965,PRIVATE,43.697956512,-79.392129599,3,2.9,2.8,97
1965,TCHC,43.6658597162,-79.3160434122,2.9,2.8,2.9,97
1965,PRIVATE,43.6790036577,-79.3612885228,3,2.9,2.9,97
1966,PRIVATE,43.770932219,-79.415667206,2.8,2.9,2.9,97
1966,PRIVATE,43.770932219,-79.415667206,2.9,2.9,2.8,97
1966,PRIVATE,43.6988301169,-79.4762162668,2.9,2.9,2.7,97
1966,PRIVATE,43.666302583,-79.37532155,2.9,2.9,2.8,97
1966,PRIVATE,43.6883007663,-79.3508994916,3,2.9,2.8,97
1967,PRIVATE,43.703873726,-79.44012875,2.8,2.9,2.8,97
1967,PRIVATE,43.688457232,-79.391167763,3,2.9,2.8,97
1967,PRIVATE,43.7921587704,-79.3916718817,3,2.8,3,97
1967,PRIVATE,43.774364871,-79.231567533,3,2.9,2.9,97
1967,PRIVATE,43.7604975469,-79.3303911493,2.9,2.9,2.9,97
1968,PRIVATE,43.7813130122,-79.2295091754,3,2.9,2.9,97
1968,PRIVATE,43.673954035,-79.355447944,3,2.9,2.8,97
1968,PRIVATE,43.65644766,-79.464327089,3,2.9,2.9,97
1968,PRIVATE,43.597514345,-79.523258437,3,3,2.9,97
1970,PRIVATE,43.788814484,-79.447394794,2.9,2.8,2.9,97
1970,PRIVATE,43.5916886979,-79.5307437677,2.9,3,2.8,97
1970,PRIVATE,43.786291194,-79.417827386,3,2.9,2.9,97
1970,PRIVATE,43.753559279,-79.362054281,3,2.9,2.8,97
1970,PRIVATE,43.636889686,-79.5635303983,3,2.9,2.9,97
1970,PRIVATE,43.6890416008,-79.3545084305,3,2.9,2.9,97
1970,PRIVATE,43.6871475081,-79.3130882633,2.9,2.9,2.8,97
1970,PRIVATE,43.6751742383,-79.2785094053,2.9,2.9,2.9,97
1970,PRIVATE,43.6740732037,-79.4944079231,2.9,3,2.9,97
1970,PRIVATE,43.753559279,-79.362054281,2.9,2.9,2.9,97
1970,PRIVATE,43.5918858428,-79.5306544291,3,2.9,2.9,97
1971,PRIVATE,43.693121262,-79.301596009,3,2.9,2.9,97
1971,PRIVATE,43.8026375756,-79.3940419226,2.8,2.8,3,97
1971,PRIVATE,43.8022250044,-79.3928562051,3,3,2.8,97
1972,PRIVATE,43.7005263633,-79.285525406,3,2.9,2.9,97
1972,PRIVATE,43.7723180506,-79.2859346865,2.7,2.9,2.9,97
1972,PRIVATE,43.7315303371,-79.2739396307,2.8,2.9,2.9,97
1973,TCHC,43.662107374,-79.351676246,2.9,2.9,2.9,97
1974,PRIVATE,43.677126323,-79.556808045,2.8,2.9,2.9,97
1974,PRIVATE,43.78311931,-79.206148943,2.9,2.9,2.8,97
1974,PRIVATE,43.771912239,-79.287922032,2.8,2.9,2.9,97
1974,PRIVATE,43.780726014,-79.304210713,3,2.9,2.8,97
1975,PRIVATE,43.7309298534,-79.4365851209,2.9,2.8,2.9,97
1975,PRIVATE,43.691064563,-79.469709791,3,2.9,2.9,97
1975,TCHC,43.776693031,-79.319134202,2.7,2.9,2.9,97
1976,PRIVATE,43.7544362323,-79.5871043127,3,2.9,2.9,97
1976,PRIVATE,43.707819465,-79.399390971,3,2.9,2.8,97
1979,PRIVATE,43.6839794618,-79.5249462549,3,2.9,2.8,97
1979,TCHC,43.6448379761,-79.5277127601,2.9,2.9,2.9,97
1979,PRIVATE,43.6839794618,-79.5249462549,3,2.9,2.9,97
1980,TCHC,43.6013719933,-79.501536643,3,2.9,2.9,97
1981,TCHC,43.708023913,-79.394575153,2.8,3,2.7,97
1982,SOCIAL HOUSING,43.788338908,-79.240127698,2.6,2.9,2.9,97
1983,SOCIAL HOUSING,43.713148274,-79.455158946,3,2.9,2.9,97
1985,TCHC,43.702568119,-79.438297042,2.9,2.9,2.8,97
1986,PRIVATE,43.7130112493,-79.3661880509,3,2.9,2.8,97
1986,PRIVATE,43.688818076,-79.350241642,2.9,2.9,2.8,97
1988,TCHC,43.704529309,-79.348260442,2.5,2.9,2.9,97
1989,TCHC,43.668341436,-79.402632539,2.9,2.8,2.9,97
1989,TCHC,43.733236604,-79.259272882,2.9,2.9,2.9,97
1989,SOCIAL HOUSING,43.66973086,-79.318265969,3,2.9,2.9,97
1990,SOCIAL HOUSING,43.663446771,-79.503717001,3,3,2.8,97
1990,SOCIAL HOUSING,43.66557523,-79.321020795,3,2.9,2.9,97
1992,SOCIAL HOUSING,43.7393701329,-79.2153343914,3,3,2.8,97
1992,SOCIAL HOUSING,43.7656866774,-79.194946435,3,2.9,2.8,97
1992,SOCIAL HOUSING,43.688688452,-79.296041897,2.9,2.9,2.8,97
1993,TCHC,43.6006696381,-79.5115220432,2.9,3,2.8,97
1993,TCHC,43.808416096,-79.217983407,2.9,2.9,2.8,97
1993,SOCIAL HOUSING,43.625605208,-79.504826291,3,3,2.8,97
1993,TCHC,43.808416096,-79.217983407,2.5,3,2.8,97
1993,SOCIAL HOUSING,43.625438662,-79.505757136,2.9,2.9,2.8,97
1994,TCHC,43.6656354324,-79.386388138,2.8,3,2.8,97
1995,SOCIAL HOUSING,43.655979748,-79.443829191,2.9,2.9,2.8,97
1996,SOCIAL HOUSING,43.720498199,-79.482860936,2.9,2.9,2.8,97
1996,SOCIAL HOUSING,43.661987577,-79.331072885,3,2.9,2.8,97
2002,SOCIAL HOUSING,43.677485169,-79.320862391,2.9,2.9,2.9,97
2003,SOCIAL HOUSING,43.716095026,-79.442898132,3,2.8,2.9,97
2004,SOCIAL HOUSING,43.690476097,-79.342379981,3,2.9,2.9,97
2005,PRIVATE,43.654429184,-79.375957925,2.9,2.7,2.9,97
2009,SOCIAL HOUSING,43.654672754,-79.373968369,2.9,2.9,2.9,97
2012,PRIVATE,43.783662468,-79.444994843,2.6,3,2.8,97
2012,PRIVATE,43.783662468,-79.444994843,2.8,3,2.8,97
2013,PRIVATE,43.717812062,-79.330538523,2.6,2.9,2.8,97
2014,PRIVATE,43.6859132335,-79.4145838905,2.9,2.9,2.9,97
2015,PRIVATE,43.774094874,-79.341793943,2.8,2.9,2.9,97
2018,PRIVATE,43.658443735,-79.383996717,3,2.9,2.9,97
2018,PRIVATE,43.684187125,-79.420961416,2.6,3,2.8,97
2022,PRIVATE,43.710283878,-79.394006905,3,2.9,3,97
1923,PRIVATE,43.667755897,-79.373027782,2.9,2.9,3,98
1929,PRIVATE,43.722171766,-79.401953977,3,3,2.9,98
1930,PRIVATE,43.6844296831,-79.4244100118,3,2.9,2.9,98
1945,PRIVATE,43.75869476,-79.404771805,2.9,3,2.8,98
1945,PRIVATE,43.758838149,-79.404040398,2.9,3,2.8,98
1948,PRIVATE,43.671964764,-79.374579123,2.9,2.9,2.9,98
1950,PRIVATE,43.7196647917,-79.5577092738,3,2.9,3,98
1950,PRIVATE,43.696926149,-79.475711635,3,3,2.9,98
1950,PRIVATE,43.696926149,-79.475711635,3,2.9,2.9,98
1950,PRIVATE,43.588709665,-79.534076049,2.9,2.9,3,98
1950,PRIVATE,43.588635682,-79.543413738,3,3,2.9,98
1950,PRIVATE,43.712116148,-79.392551914,2.8,2.9,3,98
1950,PRIVATE,43.6348017129,-79.4912245002,2.9,3,2.8,98
1951,PRIVATE,43.603159101,-79.493447201,3,2.9,3,98
1952,PRIVATE,43.71772169,-79.537198221,3,2.9,2.9,98
1953,SOCIAL HOUSING,43.7207918778,-79.2435210688,3,2.9,3,98
1953,PRIVATE,43.6978411603,-79.3717629159,2.9,2.9,2.9,98
1953,PRIVATE,43.635649636,-79.4928351959,3,2.9,2.9,98
1953,PRIVATE,43.7037994792,-79.4264104952,2.8,2.9,2.9,98
1954,PRIVATE,43.6395029387,-79.4940316467,3,2.9,2.9,98
1954,PRIVATE,43.639372903,-79.4944231531,2.8,3,2.7,98
1954,PRIVATE,43.6835075066,-79.4830125811,3,3,2.9,98
1954,PRIVATE,43.6356967623,-79.4921362887,3,3,3,98
1955,PRIVATE,43.6907938758,-79.3550051135,3,2.9,2.9,98
1955,PRIVATE,43.635759212,-79.43779475,3,3,2.9,98
1955,PRIVATE,43.7282648735,-79.3058539405,2.7,2.9,3,98
1956,PRIVATE,43.635394732,-79.434902995,3,3,2.9,98
1956,PRIVATE,43.754044974,-79.265154241,3,2.9,3,98
1956,PRIVATE,43.704897465,-79.361903925,3,3,2.9,98
1956,PRIVATE,43.739911707,-79.420052019,3,2.9,2.9,98
1957,TCHC,43.717035736,-79.443163988,2.9,2.9,3,98
1957,PRIVATE,43.726389083,-79.403108426,3,2.9,2.9,98
1958,PRIVATE,43.703611524,-79.345257516,2.9,2.9,3,98
1959,PRIVATE,43.689904882,-79.398621601,3,3,2.9,98
1959,PRIVATE,43.7411213027,-79.4918224235,3,2.9,2.9,98
1959,PRIVATE,43.752911138,-79.404801442,3,2.9,3,98
1959,PRIVATE,43.690768756,-79.343386205,3,2.9,2.9,98
1959,PRIVATE,43.635876711,-79.428717771,3,2.9,2.9,98
1960,PRIVATE,43.663298218,-79.373807891,2.8,2.9,2.9,98
1960,PRIVATE,43.677645305,-79.496723647,2.8,3,2.9,98
1960,PRIVATE,43.695428453,-79.295514265,3,3,2.8,98
1960,PRIVATE,43.6382736068,-79.4368190607,3,2.9,3,98
1960,PRIVATE,43.639043856,-79.489062751,3,2.9,3,98
1960,PRIVATE,43.6895024674,-79.3470197839,3,3,2.9,98
1960,PRIVATE,43.723154689,-79.431338934,3,3,2.9,98
1961,PRIVATE,43.732886366,-79.347858504,3,3,2.9,98
1961,PRIVATE,43.689440499,-79.350037635,2.9,2.9,2.9,98
1961,PRIVATE,43.612371813,-79.487921602,3,2.9,2.9,98
1962,PRIVATE,43.7488905549,-79.5504144221,3,2.9,2.9,98
1962,PRIVATE,43.706720954,-79.294444552,3,3,2.9,98
1962,PRIVATE,43.711940704,-79.393282145,3,2.9,3,98
1962,PRIVATE,43.7587421,-79.2223171477,3,2.9,3,98
1962,PRIVATE,43.634604022,-79.426092351,2.8,2.9,3,98
1962,PRIVATE,43.648859108,-79.568021211,3,3,2.8,98
1963,PRIVATE,43.732279511,-79.577684699,3,2.9,3,98
1963,PRIVATE,43.661101768,-79.515869361,3,2.9,2.9,98
1963,PRIVATE,43.661225213,-79.515144165,3,2.9,2.9,98
1964,PRIVATE,43.711401489,-79.396765679,2.8,2.9,3,98
1964,PRIVATE,43.762813962,-79.316783785,3,2.9,3,98
1965,PRIVATE,43.688098862,-79.397995469,3,2.9,2.9,98
1965,PRIVATE,43.7254545938,-79.5093332318,3,2.9,2.9,98
1965,PRIVATE,43.7260982745,-79.5095108291,3,2.9,2.9,98
1965,PRIVATE,43.69407154,-79.562734454,3,3,2.9,98
1965,PRIVATE,43.655223679,-79.464807315,3,3,2.9,98
1965,TCHC,43.6658597162,-79.3160434122,2.8,2.9,2.9,98
1965,PRIVATE,43.7254545938,-79.5093332318,3,2.9,2.9,98
1965,PRIVATE,43.669168966,-79.486303336,3,3,2.9,98
1965,PRIVATE,43.7203778821,-79.4802346751,3,2.9,2.9,98
1965,PRIVATE,43.765940376,-79.443879334,3,3,2.8,98
1965,PRIVATE,43.63512001,-79.428479032,3,3,2.9,98
1965,PRIVATE,43.7260982745,-79.5095108291,3,2.9,2.9,98
1965,PRIVATE,43.704286951,-79.423280437,2.9,2.9,3,98
1965,PRIVATE,43.7256526155,-79.5093932499,3,2.9,2.9,98
1966,PRIVATE,43.594177992,-79.509613515,3,2.9,3,98
1966,PRIVATE,43.7350883959,-79.3075489719,2.9,2.9,3,98
1966,PRIVATE,43.6501910215,-79.4940291116,3,3,2.9,98
1967,PRIVATE,43.669118585,-79.375955307,3,3,2.9,98
1967,PRIVATE,43.759658618,-79.3350153122,2.9,2.9,2.9,98
1967,PRIVATE,43.6373867485,-79.4364522272,3,2.9,2.9,98
1968,PRIVATE,43.597514345,-79.523258437,3,2.9,2.9,98
1968,PRIVATE,43.7869738317,-79.3519406664,2.9,2.9,2.9,98
1968,PRIVATE,43.6884286813,-79.3499828306,3,2.9,3,98
1968,PRIVATE,43.649538348,-79.5275292,3,3,2.9,98
1969,TCHC,43.674374989,-79.339480129,2.9,2.9,2.9,98
1969,PRIVATE,43.78732482,-79.350960418,2.9,2.9,2.9,98
1969,PRIVATE,43.656787584,-79.466157347,3,3,2.9,98
1969,PRIVATE,43.754107511,-79.438517766,2.9,3,2.9,98
1969,PRIVATE,43.685749874,-79.513369698,3,2.9,2.9,98
1970,TCHC,43.753748768,-79.48953565,2.8,2.9,2.9,98
1970,PRIVATE,43.764613327,-79.345774526,2.9,3,3,98
1970,PRIVATE,43.75371978,-79.517784726,3,2.9,3,98
1970,PRIVATE,43.751182533,-79.544580941,3,3,2.9,98
1970,PRIVATE,43.6751742383,-79.2785094053,2.9,2.9,2.9,98
1972,PRIVATE,43.6998540886,-79.2849399311,2.9,2.9,2.9,98
1972,TCHC,43.616912282,-79.499342863,3,2.9,2.9,98
1973,PRIVATE,43.671614503,-79.378728034,3,2.9,3,98
1973,PRIVATE,43.6465857177,-79.5271471882,3,2.9,3,98
1974,PRIVATE,43.770115213,-79.522300555,2.9,3,2.8,98
1974,PRIVATE,43.7949706591,-79.3170591991,2.9,3,2.9,98
1975,PRIVATE,43.7309298534,-79.4365851209,2.7,2.9,3,98
1976,PRIVATE,43.7481679361,-79.577118319,3,3,2.9,98
1976,PRIVATE,43.736752064,-79.2186571,2.9,2.9,2.9,98
1978,SOCIAL HOUSING,43.744062002,-79.303077426,2.9,2.9,2.9,98
1978,SOCIAL HOUSING,43.740755193,-79.246090296,2.9,2.9,2.9,98
1978,PRIVATE,43.764180371,-79.505752773,2.9,2.9,2.9,98
1980,PRIVATE,43.651581465,-79.374057609,3,2.9,3,98
1981,PRIVATE,43.680522919,-79.55416175,2.9,3,2.9,98
1982,PRIVATE,43.726050381,-79.304738793,2.9,2.9,2.9,98
1983,TCHC,43.721911484,-79.430936555,2.9,3,2.8,98
1986,PRIVATE,43.657329355,-79.464460242,3,2.9,3,98
1991,TCHC,43.807778337,-79.218808988,2.6,3,2.9,98
1992,SOCIAL HOUSING,43.778208691,-79.405931657,2.8,3,2.9,98
1992,SOCIAL HOUSING,43.655863811,-79.455984017,2.9,2.9,2.9,98
1992,SOCIAL HOUSING,43.739908753,-79.423981761,2.9,2.9,2.9,98
1993,SOCIAL HOUSING,43.81394308,-79.290219554,3,3,2.8,98
1993,TCHC,43.709932701,-79.398315206,2.9,3,2.8,98
1994,SOCIAL HOUSING,43.767932495,-79.197118281,3,2.9,2.9,98
1994,SOCIAL HOUSING,43.7734806321,-79.4511037364,3,2.9,3,98
1994,SOCIAL HOUSING,43.772909836,-79.2498185184,2.8,3,2.9,98
2005,PRIVATE,43.72220914,-79.413411185,3,2.9,3,98
2005,PRIVATE,43.738909248,-79.434800725,3,2.9,3,98
2005,SOCIAL HOUSING,43.807586521,-79.21678105,2.9,3,2.8,98
2005,PRIVATE,43.664124733,-79.386644466,3,2.9,2.9,98
2007,PRIVATE,43.6599201905,-79.3793368695,2.9,2.9,2.9,98
2012,PRIVATE,43.77626173,-79.320962704,3,2.9,2.9,98
2016,SOCIAL HOUSING,43.653300151,-79.35672646,3,3,2.9,98
2016,SOCIAL HOUSING,43.691279311,-79.286865733,3,3,3,98
2016,SOCIAL HOUSING,43.691279311,-79.286865733,2.8,2.9,2.9,98
2019,PRIVATE,43.705786822,-79.393735289,3,3,2.8,98
2020,PRIVATE,43.763392611,-79.410156052,2.8,2.9,2.9,98
2021,PRIVATE,43.63915246,-79.410262481,3,3,2.9,98
2024,PRIVATE,43.695029893,-79.301722222,3,2.9,2.9,98
1910,PRIVATE,43.667037433,-79.381704336,3,2.9,3,99
1923,PRIVATE,43.663884679,-79.382638254,3,3,2.9,99
1928,PRIVATE,43.666774294,-79.376956773,3,2.9,3,99
1930,PRIVATE,43.713358222,-79.398875082,3,3,2.9,99
1930,PRIVATE,43.713477488,-79.398290281,3,3,2.9,99
1930,PRIVATE,43.713530331,-79.398012046,3,3,2.9,99
1931,PRIVATE,43.672596542,-79.354244373,3,2.9,2.9,99
1945,PRIVATE,43.758987273,-79.403808031,2.9,3,2.9,99
1950,PRIVATE,43.740392649,-79.420901074,3,3,2.9,99
1950,PRIVATE,43.691914578,-79.342942945,3,2.9,3,99
1950,PRIVATE,43.741405449,-79.421193753,3,3,2.9,99
1950,PRIVATE,43.676604561,-79.369716634,3,3,2.9,99
1951,PRIVATE,43.603159101,-79.493447201,3,2.9,2.9,99
1953,SOCIAL HOUSING,43.7207918778,-79.2435210688,3,2.9,3,99
1954,PRIVATE,43.6395029387,-79.4940316467,3,2.9,3,99
1954,PRIVATE,43.639644969,-79.487504159,2.8,3,2.9,99
1954,PRIVATE,43.6356967623,-79.4921362887,3,2.9,3,99
1955,PRIVATE,43.6371995411,-79.493365223,2.9,2.9,2.9,99
1955,PRIVATE,43.675625786,-79.433405009,2.8,2.9,3,99
1955,PRIVATE,43.7303895479,-79.4363698619,3,3,2.9,99
1956,PRIVATE,43.6778956947,-79.3088113763,3,2.9,3,99
1957,PRIVATE,43.639081165,-79.488236125,3,3,2.9,99
1957,PRIVATE,43.618148826,-79.486201139,3,2.9,3,99
1958,PRIVATE,43.7316703129,-79.3050968759,2.9,3,2.9,99
1958,PRIVATE,43.6897044101,-79.3512503162,3,2.9,3,99
1958,PRIVATE,43.73795553,-79.344349052,3,3,3,99
1958,PRIVATE,43.721505648,-79.500811716,3,3,2.9,99
1959,PRIVATE,43.7522561858,-79.4046460528,3,2.9,3,99
1959,PRIVATE,43.682871103,-79.406514542,3,2.9,3,99
1959,PRIVATE,43.617828086,-79.486374816,3,2.9,3,99
1959,PRIVATE,43.7762507176,-79.4431391381,3,3,2.9,99
1960,PRIVATE,43.7269710792,-79.4040459316,3,3,2.9,99
1960,PRIVATE,43.640530204,-79.488846855,3,3,2.9,99
1961,PRIVATE,43.713064828,-79.390947556,3,3,2.9,99
1961,PRIVATE,43.703038028,-79.501404509,3,2.9,3,99
1962,PRIVATE,43.7414398255,-79.3292349773,3,3,2.9,99
1962,PRIVATE,43.7037098752,-79.4222136695,3,2.9,3,99
1962,PRIVATE,43.7610374702,-79.3915028226,3,3,2.9,99
